anonymous_id,specimen_id,annotator,trait_key,mode,n_views,n_present,per_view_values
individual_101,ANCASECO2,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_101,ANCASECO2,carmen,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_101,ANCASECO2,carmen,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_101,ANCASECO2,carmen,stem_type,woody,5,5,leñoso | leñoso | leñoso | leñoso | leñoso
individual_101,ANCASECO2,carmen,stem_trichomes,absent,5,4,ausente | ausente | ausente | ausente | no claro
individual_101,ANCASECO2,carmen,stem_texture,smooth,5,5,lisa | lisa | lisa | lisa | lisa
individual_101,ANCASECO2,carmen,stipules,present,5,3,presentes | no claro | no claro | presentes | presentes
individual_101,ANCASECO2,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_101,ANCASECO2,carmen,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_101,ANCASECO2,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_101,ANCASECO2,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_102,CHCUPASY3,carmen,leaf_relative_position,alternate,5,5,alterna | verticilada | alterna | verticilada | alterna
individual_102,CHCUPASY3,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_102,CHCUPASY3,carmen,leaf_complexity_type,simple,5,5,simple | compuesta | simple | simple | simple
individual_102,CHCUPASY3,carmen,compound_leaf_type,odd-pinnate,5,1,N/A | imparipinnada | N/A | N/A | N/A
individual_102,CHCUPASY3,carmen,leaflet_arrangement,alternate,5,1,N/A | alterna | N/A | N/A | N/A
individual_102,CHCUPASY3,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_102,CHCUPASY3,carmen,leaf_shape,obovate,5,5,obovada | obovada | obovada | eliptica | eliptica
individual_102,CHCUPASY3,carmen,leaf_apex,acuminate,5,5,agudo | acuminado | acuminado | acuminado | acuminado
individual_102,CHCUPASY3,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_102,CHCUPASY3,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_102,CHCUPASY3,carmen,leaf_trichomes,absent,5,2,no claro | no claro | no visible | ausente | ausente
individual_102,CHCUPASY3,carmen,petiole_length,short,5,2,no visible | no visible | no visible | corto | corto
individual_102,CHCUPASY3,carmen,petiole_features,terete,5,2,no visible | no visible | no visible | terete | terete
individual_102,CHCUPASY3,carmen,stem_type,woody,5,5,leñoso | leñoso | leñoso | leñoso | herbaceo
individual_102,CHCUPASY3,carmen,stem_trichomes,absent,5,2,no claro | no claro | no visible | ausente | presente
individual_102,CHCUPASY3,carmen,stem_texture,smooth,5,5,lisa | lisa | lisa | lisa | lisa
individual_102,CHCUPASY3,carmen,stipules,absent,5,1,no visible | no visible | no visible | ausentes | no claro
individual_102,CHCUPASY3,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_102,CHCUPASY3,carmen,pulvinus,absent,5,2,no visible | no visible | no visible | ausente | ausente
individual_102,CHCUPASY3,carmen,tendrils,absent,5,3,no visible | ausentes | no visible | ausentes | ausentes
individual_102,CHCUPASY3,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_103,OLPAULBR1,carmen,leaf_relative_position,whorled,5,5,verticilada | verticilada | verticilada | opuesta | verticilada
individual_103,OLPAULBR1,carmen,leaf_spacing,clustered,5,5,agrupada | agrupada | agrupada | distales | agrupada
individual_103,OLPAULBR1,carmen,leaf_complexity_type,compound,5,5,compuesta | compuesta | compuesta | compuesta | simple
individual_103,OLPAULBR1,carmen,compound_leaf_type,odd-pinnate,5,4,imparipinnada | imparipinnada | imparipinnada | imparipinnada | N/A
individual_103,OLPAULBR1,carmen,leaflet_arrangement,opposite,5,4,opuesto | opuesto | opuesto | opuesto | N/A
individual_103,OLPAULBR1,carmen,leaf_margin,toothed,5,5,dentado serrado | dentado serrado | dentado | dentado | dentado
individual_103,OLPAULBR1,carmen,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_103,OLPAULBR1,carmen,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_103,OLPAULBR1,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_103,OLPAULBR1,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_103,OLPAULBR1,carmen,leaf_trichomes,absent,5,3,no claro | no claro | ausente | ausente | ausente
individual_103,OLPAULBR1,carmen,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_103,OLPAULBR1,carmen,petiole_features,winged,5,5,alado | alado | alado | alado | alado
individual_103,OLPAULBR1,carmen,stem_type,herbaceous,5,1,no visible | no visible | no visible | herbaceo | no visible
individual_103,OLPAULBR1,carmen,stem_trichomes,__missing__,5,0,no visible | no visible | no visible | no claro | no visible
individual_103,OLPAULBR1,carmen,stem_texture,smooth,5,1,no visible | no visible | no visible | lisa | no visible
individual_103,OLPAULBR1,carmen,stipules,__missing__,5,0,no visible | no claro | no claro | no claro | no visible
individual_103,OLPAULBR1,carmen,latex,__missing__,5,0,no visible | no observado | no observado | no observado | no observado
individual_103,OLPAULBR1,carmen,pulvinus,absent,5,3,ausente | no visible | no visible | ausente | ausente
individual_103,OLPAULBR1,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_103,OLPAULBR1,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_104,MESERJME1,carmen,leaf_relative_position,opposite,5,2,opuesta | no visible | no visible | alterna | no visible
individual_104,MESERJME1,carmen,leaf_spacing,distal,5,2,distales | no visible | no visible | agrupada | no visible
individual_104,MESERJME1,carmen,leaf_complexity_type,compound,5,5,simple | compuesta | compuesta | compuesta | compuesta
individual_104,MESERJME1,carmen,compound_leaf_type,odd-pinnate,5,3,N/A | imparipinnada | imparipinnada | no visible | imparipinnada
individual_104,MESERJME1,carmen,leaflet_arrangement,opposite,5,3,N/A | opuesto | opuesto | no visible | opuesto
individual_104,MESERJME1,carmen,leaf_margin,toothed,5,5,crenado | lobada | crenado | crenado | crenado
individual_104,MESERJME1,carmen,leaf_shape,elliptic,5,3,no claro | eliptica | eliptica | no visible | eliptica
individual_104,MESERJME1,carmen,leaf_apex,acute,5,4,agudo | agudo | agudo | no visible | acuminado
individual_104,MESERJME1,carmen,leaf_base,cuneate,5,4,cordada | cuneada | cuneada | no visible | cuneada
individual_104,MESERJME1,carmen,venation,pinnate,5,3,no claro | pinnada | pinnada | no visible | pinnada
individual_104,MESERJME1,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_104,MESERJME1,carmen,petiole_length,long,5,2,largo | no visible | no claro | largo | no visible
individual_104,MESERJME1,carmen,petiole_features,terete,5,2,terete | no visible | no visible | terete | no visible
individual_104,MESERJME1,carmen,stem_type,herbaceous,5,2,herbaceo | no visible | no visible | herbaceo | no visible
individual_104,MESERJME1,carmen,stem_trichomes,absent,5,2,ausente | no visible | no visible | ausente | no visible
individual_104,MESERJME1,carmen,stem_texture,smooth,5,2,lisa | no visible | no visible | lisa | no visible
individual_104,MESERJME1,carmen,stipules,absent,5,1,no claro | no visible | no visible | ausentes | no visible
individual_104,MESERJME1,carmen,latex,absent,5,1,ausente | no visible | no visible | no observado | no observado
individual_104,MESERJME1,carmen,pulvinus,present,5,2,no claro | no visible | no visible | presente  basal | presente  basal
individual_104,MESERJME1,carmen,tendrils,absent,5,2,ausentes | no visible | no visible | ausentes | no claro
individual_104,MESERJME1,carmen,damage,present,5,3,presente | presente | presente | no visible | no claro
individual_105,BVCHR2AR5,carmen,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_105,BVCHR2AR5,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_105,BVCHR2AR5,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_105,BVCHR2AR5,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_105,BVCHR2AR5,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_105,BVCHR2AR5,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_105,BVCHR2AR5,carmen,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_105,BVCHR2AR5,carmen,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_105,BVCHR2AR5,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_105,BVCHR2AR5,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_105,BVCHR2AR5,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_105,BVCHR2AR5,carmen,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_105,BVCHR2AR5,carmen,petiole_features,terete,5,5,terete | terete | terete | terete | acanalado
individual_105,BVCHR2AR5,carmen,stem_type,woody,5,5,leñoso | leñoso | leñoso | leñoso | leñoso
individual_105,BVCHR2AR5,carmen,stem_trichomes,absent,5,4,ausente | ausente | ausente | ausente | no claro
individual_105,BVCHR2AR5,carmen,stem_texture,smooth,5,5,lisa | lisa | lisa | lisa | lisa
individual_105,BVCHR2AR5,carmen,stipules,present,5,5,presentes | presentes | presentes | presentes | presentes
individual_105,BVCHR2AR5,carmen,latex,absent,5,1,no observado | no observado | ausente | no observado | no observado
individual_105,BVCHR2AR5,carmen,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_105,BVCHR2AR5,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_105,BVCHR2AR5,carmen,damage,present,5,5,ausente | ausente | presente | presente | presente
individual_106,SHMANIBI9,carmen,leaf_relative_position,alternate,5,5,alterna | opuesta | alterna | alterna | alterna
individual_106,SHMANIBI9,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_106,SHMANIBI9,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_106,SHMANIBI9,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_106,SHMANIBI9,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_106,SHMANIBI9,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_106,SHMANIBI9,carmen,leaf_shape,obovate,5,4,obovada | obovada | obovada | obovada | no visible
individual_106,SHMANIBI9,carmen,leaf_apex,acute,5,4,agudo | agudo | agudo | agudo | no visible
individual_106,SHMANIBI9,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_106,SHMANIBI9,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_106,SHMANIBI9,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_106,SHMANIBI9,carmen,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_106,SHMANIBI9,carmen,petiole_features,terete,5,4,no claro | terete | terete | terete | terete
individual_106,SHMANIBI9,carmen,stem_type,herbaceous,5,5,herbaceo | herbaceo | herbaceo | herbaceo | herbaceo
individual_106,SHMANIBI9,carmen,stem_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_106,SHMANIBI9,carmen,stem_texture,lenticellate,5,5,lenticelado | lenticelado | lenticelado | lenticelado | lenticelado
individual_106,SHMANIBI9,carmen,stipules,present,5,5,presentes | presentes | presentes | presentes | presentes
individual_106,SHMANIBI9,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_106,SHMANIBI9,carmen,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_106,SHMANIBI9,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_106,SHMANIBI9,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_107,BAR0401,carmen,leaf_relative_position,alternate,5,4,verticilada | alterna | alterna | alterna | no claro
individual_107,BAR0401,carmen,leaf_spacing,clustered,5,5,agrupada | agrupada | agrupada | agrupada | agrupada
individual_107,BAR0401,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_107,BAR0401,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_107,BAR0401,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_107,BAR0401,carmen,leaf_margin,__missing__,5,0,entero ondulada | entero ondulada | entero ondulada | entero ondulada | entero ondulada
individual_107,BAR0401,carmen,leaf_shape,other,5,5,linear | linear | linear | linear | linear
individual_107,BAR0401,carmen,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_107,BAR0401,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_107,BAR0401,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_107,BAR0401,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_107,BAR0401,carmen,petiole_length,short,5,5,corto | largo | largo | corto | corto
individual_107,BAR0401,carmen,petiole_features,terete,5,2,no claro | terete | no claro | terete | no claro
individual_107,BAR0401,carmen,stem_type,herbaceous,5,3,herbaceo | herbaceo | no claro | herbaceo | no claro
individual_107,BAR0401,carmen,stem_trichomes,absent,5,1,no claro | no claro | no claro | ausente | no visible
individual_107,BAR0401,carmen,stem_texture,smooth,5,1,no claro | no claro | no claro | lisa | no visible
individual_107,BAR0401,carmen,stipules,present,5,1,no claro | no claro | no claro | presentes | no visible
individual_107,BAR0401,carmen,latex,__missing__,5,0,no observado | no visible | no visible | no observado | no visible
individual_107,BAR0401,carmen,pulvinus,absent,5,3,no claro | ausente | ausente | ausente | no visible
individual_107,BAR0401,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_107,BAR0401,carmen,damage,present,5,5,presente | presente | ausente | presente | presente
individual_108,ANSIPAGU5,carmen,leaf_relative_position,opposite,5,4,opuesta | no claro | opuesta | opuesta | opuesta
individual_108,ANSIPAGU5,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_108,ANSIPAGU5,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_108,ANSIPAGU5,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_108,ANSIPAGU5,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_108,ANSIPAGU5,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_108,ANSIPAGU5,carmen,leaf_shape,oblong,5,5,oblonga | oblonga | oblonga | oblonga | oblonga
individual_108,ANSIPAGU5,carmen,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_108,ANSIPAGU5,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_108,ANSIPAGU5,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_108,ANSIPAGU5,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_108,ANSIPAGU5,carmen,petiole_length,short,5,2,no claro | no claro | corto | corto | no claro
individual_108,ANSIPAGU5,carmen,petiole_features,grooved,5,1,no claro | no claro | acanalado | no claro | no claro
individual_108,ANSIPAGU5,carmen,stem_type,herbaceous,5,3,no claro | no claro | herbaceo | herbaceo | herbaceo
individual_108,ANSIPAGU5,carmen,stem_trichomes,__missing__,5,0,no visible | no claro | no claro | no claro | no claro
individual_108,ANSIPAGU5,carmen,stem_texture,smooth,5,1,no claro | no claro | lisa | no claro | no claro
individual_108,ANSIPAGU5,carmen,stipules,present,5,1,no visible | no claro | presentes | no claro | no visible
